student_id_number,term_code,class_nbr,completed_flag,official_grade,acad_plan,hours_carried
70722,6,5530,1,A,BB6125,15
69888,5,7512,1,A,BS6306,16
70474,6,5535,1,A,BB6125,12
70718,6,5519,1,A,BB6121,19
69890,6,5539,0,FS,BS6177,18
70715,5,7881,1,C,BA5225,17
70715,5,7549,1,B-,BA5225,17
70709,5,7883,1,C-,BS6260,15
70713,5,10542,1,B-,ND1201,15
70707,5,6620,0,DROP,BS3310,19
70707,5,6615,1,B,BS3310,19
70703,5,6723,0,DROP,BS3314,15
70703,5,6617,1,C,BS3314,15
70703,6,5514,1,A,BS3314,16
70702,6,4761,0,DROP,BS2127,17
70702,6,4646,1,S,BS2127,17
70702,5,6722,0,DROP,BS2127,15
70702,5,6617,1,D-,BS2127,15
70698,6,5533,1,A,BB6127,15
70481,6,5500,1,B+,BM5115,15.5
70480,6,5538,1,A-,BS7260,14.5
70479,5,7554,1,A-,ND1201,14
70472,6,5664,0,FS,BS3316,16
70472,6,4813,0,DROP,BS3316,16
70472,6,4646,0,NC,BS3316,16
70473,6,5806,1,B,BB6121,18
70473,6,5610,1,B+,BB6121,18
70469,6,5511,1,A,BB6120,18
70471,5,10534,1,A-,BS2121,18
70470,5,7887,1,B+,BS8122,15
70470,6,5501,1,A,BS8122,20
70467,5,7512,1,C,ND1220,15
69895,5,7523,1,A,ND1220,16
69894,6,9611,1,B+,BA4101,16
69891,6,5504,1,A,BM5053,19.5
69892,6,5505,1,A,ND0210,16
69893,6,5615,1,S,BB6124,15
69889,6,5532,1,A-,BS6468,15
70711,5,7537,1,B+,ND1220,16
70716,5,7523,1,A-,ND1201,17
70712,5,7875,0,F,BS3310,15
70712,6,5943,0,WF,BA4203,17
70704,5,7521,1,B-,ND9961,15
70721,6,5535,1,A,ND0610,15
70664,6,5507,0,FS,BB6121,15
70664,5,7975,1,C+,BB6121,17
70743,5,7880,1,B,ND1201,15
70743,5,7548,1,A-,ND1201,15
70732,6,5521,1,A,BS6468,15
70665,5,7887,1,C+,BS5327,15
70668,6,4645,1,B+,BS7263,15
70668,6,4812,0,DROP,BS7263,15
70668,6,5609,1,A,BS7263,15
70670,5,6619,0,DROP,BS7251,17
70670,5,6615,1,A,BS7251,17
70726,6,5615,1,B,BA4101,16
70672,6,5610,1,A,BS6468,16
70674,5,7536,1,A,ND1206,15
70674,5,7879,1,C+,ND1206,15
70747,5,7974,1,A,BS6309,17
70747,6,5509,1,A-,BS6309,17
70663,6,4645,1,A,BS8171,16
70663,6,4812,0,DROP,BS8171,16
70673,6,5526,1,A,BS6923,15
81530,4,6269,0,WP,BS2120,15
70669,5,7526,1,A-,ND1206,14
70745,5,7552,1,B+,ND1201,15
70744,5,7880,1,A,BS8122,16
70744,6,11093,1,A,BS8122,17
70742,6,5536,1,A,ND0610,15
70739,6,5809,1,B+,BS6470,17
70739,6,5528,1,A,BS6470,17
70741,6,5609,1,B,BS7269,16
70740,5,7883,1,D-,BS6309,17
70740,5,7522,1,B,BS6309,17
70738,5,7560,1,A-,BA5150,16.5
70730,5,7543,1,A-,BC5363,16
70731,6,4813,0,DROP,BS2126,15
70731,6,4646,1,B,BS2126,15
70737,5,10538,1,A,BS6306,17
70728,5,10540,1,B,ND1201,14
70727,5,7875,1,D+,ND1201,15
70727,6,5943,1,B+,ND1201,13
70727,6,5538,1,B,ND1201,13
70733,6,5809,0,WP,BA4253,16
70733,5,7544,1,B+,BA4253,14
70725,5,7881,1,B-,BS8171,16
70666,5,7541,1,A,ND1220,15
66419,5,7553,1,B,ND1201,17
66419,6,9611,1,B,ND1201,14
67290,6,4645,1,C,BS7251,15.5
67290,6,4647,0,DROP,BS7251,15.5
67290,6,5614,1,B+,BS7251,15.5
66415,6,5806,1,B+,BS6470,15
66415,5,7547,1,A-,ND0210,16
67275,5,7888,1,D,BA4101,14
67275,5,10536,1,C,BA4101,14
67270,6,5505,1,S,BS6468,15
67283,5,7519,1,B,ND1220,15
67285,6,5611,1,S,BS8167,15
67269,5,6723,0,DROP,BS3314,15
67269,5,6617,1,A,BS3314,15
66406,5,7554,1,A,ND1206,17
66406,6,5806,1,B+,ND0610,17.5
67286,6,5529,1,A,BB6127,16
68424,5,7884,1,B+,ND1201,15
67530,5,7531,1,A,BA4101,15
67530,6,5808,1,B,BA4101,17
67274,5,6618,0,DROP,BS7251,17
67274,5,6615,1,A,BS7251,17
66417,6,5500,1,B+,BS7257,16.5
66413,6,5515,1,A,ND8837,16
66408,5,7887,1,A,BS6309,16
66402,5,7522,1,A,ND1206,15
66400,6,5521,1,S,BB6132,15
70696,6,5497,1,A,BB6121,16
70691,6,4645,1,B+,BS2121,15
70691,6,5531,1,A,BS2121,15
70691,6,4795,0,DROP,BS2121,15
70691,5,7875,1,C-,BS2121,15
70694,6,5519,1,A,ND8837,13
70693,6,4645,1,A-,BS8171,16
70693,6,4648,0,DROP,BS8171,16
70693,6,5510,1,A,BS8171,16
68427,5,7541,1,A-,ND1220,16
67539,5,7566,1,A,BC5363,16
67520,5,6723,0,DROP,BS3314,19
67520,5,6617,1,C-,BS3314,19
67520,6,5944,1,A-,BS3314,14
67308,5,7521,1,A-,ND1206,16
67307,5,7516,1,B,BA4253,16
67519,6,4646,1,A-,BA2129,15
67519,6,4796,0,DROP,BA2129,15
67306,5,7881,1,B,BS8171,16
67309,5,7886,1,C+,BS6308,17
67309,5,7533,1,A,BS6308,17
67305,5,7975,1,C,BS2121,15
66404,6,4645,1,S,BS4232,15
66404,6,4795,0,DROP,BS4232,15
67534,6,5498,1,A-,BB6124,15
67299,6,4761,0,DROP,BS2127,15
67299,6,4646,1,A,BS2127,15
67299,6,5511,1,A,BS2127,15
67291,6,5507,1,A,BS6316,15
66423,6,4645,1,A,BS2127,16
66423,6,4795,0,DROP,BS2127,16
67301,6,5509,1,A-,BA4253,15
66416,6,5615,1,A-,BS2120,15
70687,5,7530,1,B+,ND1206,16
68419,6,5532,1,A-,BS8119,16
70680,6,5537,1,A,ND8837,16
67294,6,4651,0,DROP,BS3310,17
67294,6,4649,1,B,BS3310,17
67294,6,5523,1,A,BS3310,17
67294,5,6620,0,DROP,BS3310,17
67294,5,6615,1,D+,BS3310,17
66412,5,7880,1,A-,ND1201,15
66412,5,7548,1,A-,ND1201,15
66399,5,7987,1,A-,BB6126,16
66399,6,5529,1,A,BB6126,15
67293,6,5511,1,S,BB6125,13
84877,6,5610,1,C,BS7256,15
66414,6,5612,1,A-,ND0610,16
66414,5,7880,1,B-,ND0610,17
66407,6,5615,1,B,BS7252,17.5
66405,6,5808,1,B-,ND1206,16
66405,5,7524,1,A,ND1206,15
67304,5,6722,0,DROP,BS2127,15
67304,5,6617,1,A,BS2127,15
67304,6,5499,1,A,BS2127,18
67284,6,9612,1,B,BB6120,17
66411,6,4645,1,B+,BS8171,16
66411,6,4648,0,DROP,BS8171,16
67296,5,7875,0,F,BS3310,15
67287,6,5496,1,A,BS6308,17
67288,6,5610,1,A,BS6308,15
67288,5,7881,1,A-,BS6308,14
67532,6,5613,1,A-,BB6127,15
67523,6,5615,1,B,BS6260,17
67523,6,9612,1,B,BS6260,17
67280,5,7875,1,D+,BA4105,15
67280,6,4645,1,S,BA4105,16
67280,6,5523,1,B+,BA4105,16
67280,6,4795,0,DROP,BA4105,16
67271,6,4761,0,DROP,BS3311,14
67271,6,4646,1,B-,BS3311,14
67279,5,7522,1,B-,ND1206,15
67278,5,10536,1,A,ND1206,15
67273,6,5521,1,A,ND0610,18
66420,5,7516,1,A-,BA4101,18
66409,6,5616,1,B,ND8837,16
66401,6,5499,1,A,BB6125,17
66398,5,7879,1,B-,ND1206,15
66398,5,7536,1,A,ND1206,15
70697,5,7558,1,A,ND9961,17
66397,5,7511,1,B-,BA4251,13
70690,6,5511,1,S,BS6316,15
68426,6,5537,1,A,BC5370,15
70683,6,5809,1,C+,BJ6906,15
67538,5,7529,1,A,BS7256,15.5
67295,6,5518,1,S,BB6127,16
67289,6,5536,1,A,BB6127,15
68457,6,5611,1,A,BS2127,12
68457,6,4646,1,A-,BS2127,12
68457,6,4796,0,DROP,BS2127,12
68435,5,10541,1,B,ND1201,15
68452,6,14553,1,S,ND0910,16.5
68684,5,10535,1,C,ND0410,16
68684,6,5944,1,B,ND0410,16
68687,5,7544,1,B+,ND1201,15
68678,6,5521,1,A,BC5373,15
68683,6,4646,1,B,BS2507,15
68683,6,5537,1,A,BS2507,15
68683,6,4762,0,DROP,BS2507,15
68449,6,5616,1,B+,BA4105,12
68449,5,7985,1,C,BA4105,16
68682,5,6724,0,DROP,BS7257,17
68682,5,6617,1,D+,BS7257,17
68682,6,5618,1,B,BS7257,17
68458,6,4645,1,B+,BA2129,17
68458,6,4795,0,DROP,BA2129,17
68448,6,4646,1,B+,BS7257,16.5
68448,6,4796,0,DROP,BS7257,16.5
68438,6,5502,1,A,BS8169,19
68438,5,7975,1,C+,BS8122,16
68696,5,7522,1,A,ND9961,15
68690,5,10545,1,B,ND0210,15
68691,5,6620,0,DROP,BS2121,18
68691,5,6615,1,B+,BS2121,18
68689,6,9612,1,B,ND1206,15
68689,5,7521,1,A-,ND1206,15
68693,5,7875,1,B-,ND0610,17
68693,6,5529,1,A,ND0610,15
68685,5,7537,1,A,ND1220,15
68688,6,9612,1,B,BS3300,16
68688,6,5533,1,A,BS3300,16
68701,6,5504,1,B+,BA4203,16
68679,5,7887,1,A-,BS6470,15
68451,5,7530,1,A-,ND0410,16
68450,6,4813,0,DROP,BS8171,15
68450,6,5612,1,A,BS8171,15
68450,6,4646,1,B+,BS8171,15
68441,6,5943,1,B+,BS6361,17
68445,6,5805,1,S,ND8835,16
68445,6,5501,1,S,ND8835,16
68447,5,10532,1,B,ND1220,16
68432,5,7888,1,C-,BS3310,16
68432,6,5806,1,B,BS3310,17
68432,6,4645,1,S,BS3310,17
68432,6,5537,1,A,BS3310,17
68432,6,4795,0,DROP,BS3310,17
68443,6,9612,1,S,BA4101,12
68442,6,5523,1,A-,BC5373,15
69602,5,7515,1,A-,ND1220,16
69608,5,7530,1,B+,BC5329,17
69627,5,7880,1,A-,BS8171,16
69622,6,4796,0,DROP,BS2127,16
69622,6,4646,1,B,BS2127,16
69616,5,7519,1,D+,BC5371,16
69613,5,10536,1,B,BS6178,16
69606,6,5618,1,A,BA4201,16
69600,6,5806,0,NC,BS7256,14
69600,5,7517,1,B,BS7256,16.5
68697,6,5617,1,S,BA4201,16
69589,5,6619,0,DROP,BS1947,15
69589,5,6615,1,A,BS1947,15
69605,6,5612,1,A,ND1220,16
69628,5,7519,1,C+,BS7256,16.5
69618,6,5611,1,B,ND0910,15
69611,5,10538,1,A,ND0210,15
69614,6,5496,1,B+,BB6125,16
69610,5,7514,0,F,BS7269,17
69597,6,4761,0,DROP,ND0910,17
69597,6,4646,1,A,ND0910,17
69590,6,4813,0,DROP,BS3310,15
69590,6,5521,1,A,BS3310,15
69590,6,4646,1,A-,BS3310,15
69593,6,4646,1,A-,BS2121,16
69593,6,4796,0,DROP,BS2121,16
69593,5,7546,1,A,BS2121,16
69592,5,7884,1,D,BA4203,16
69592,5,7547,1,A-,BA4203,16
66490,5,7876,1,B+,BA4101,17
67336,6,5616,1,B,ND8837,16
67339,6,4646,1,A,BS7274,18.5
67339,6,4762,0,DROP,BS7274,18.5
67364,5,7882,1,D,ND1206,15
67364,5,7554,1,A,ND1206,15
66484,6,5505,1,A-,BB6124,17
67337,6,5496,1,A,BS8171,15
66487,5,7511,1,D+,BA4253,16
66482,5,7542,1,A-,ND1206,15
67343,6,5519,1,A,BS6361,15
66475,5,7515,1,B+,BC5363,15
67358,5,7512,1,C,ND1220,16
67341,6,5513,1,A-,BS6316,15
67355,5,7543,1,B+,BC5363,16
66489,6,14107,1,A,BS6308,16
67356,5,10541,1,B,ND1206,15
66477,6,5620,1,A,BB6126,15
66478,5,7537,1,B-,BC5363,15
67335,6,5507,1,A,BS8167,14
67353,6,4645,1,B-,BS2507,15
67353,6,4812,0,DROP,BS2507,15
67353,5,7883,1,B-,BS2507,15
67353,6,11093,1,C,BS2507,15
67348,5,7887,1,C+,BS8167,17
67349,5,7884,1,C,BB6127,17
67350,5,7883,0,FS,BS2127,15
67345,5,10541,1,B,ND1220,16
67344,6,4648,0,DROP,ND0210,13
67344,6,4645,1,B+,ND0210,13
67347,5,7886,1,D+,ND0210,15
67347,5,7531,1,A-,ND0210,15
67346,6,5664,1,A,BS7256,16
67340,5,6723,0,DROP,BS3313,13
67340,5,6617,1,A,BS3313,13
67338,5,7513,1,B+,ND1220,15
66481,6,5507,1,A,BS8122,16
66474,5,7888,1,C+,BA4101,15
66474,5,7531,1,B,BA4101,15
66486,6,4761,0,DROP,BS7257,15
66486,6,5539,1,A,BS7257,15
66486,6,4646,1,S,BS7257,15
66488,5,7521,1,B+,ND1206,14
66483,6,5522,1,B,BB6121,17
67363,5,7519,1,C-,ND1206,15
67362,6,5522,1,S,BB6158,15
68510,6,5943,1,A-,ND1206,17
68510,6,5535,1,A,ND1206,17
67597,5,7887,1,C,BA2129,15
67585,6,5512,1,A-,ND9961,12
68492,6,5805,1,B+,BS8169,16
68487,6,5535,1,A,ND8837,16
68507,5,7517,1,A-,ND1201,15
68491,6,5530,1,B-,ND0610,12
68488,6,5807,1,B,ND1105,14
68488,5,7667,1,A,ND1105,15
68489,6,4645,1,C+,BS7251,11.5
68489,6,4795,0,DROP,BS7251,11.5
67605,5,7526,1,A,ND1220,16
68506,5,10545,1,B,ND1206,15
67599,5,14785,1,A,BS8119,16
67374,6,5509,1,A-,BA4253,16
68495,6,4761,0,DROP,BS8178,20
68495,6,4646,1,S,BS8178,20
67596,5,7518,1,A,ND8835,16
67595,5,7975,1,B-,ND0610,16
67595,6,5517,1,A,ND0610,15
67594,6,5537,1,A,BS8171,17
67594,5,6718,0,DROP,BS8171,15
67594,5,6616,1,B+,BS8171,15
67591,5,7531,1,A,BA4101,15
68496,5,7542,1,A,BS7269,17
67584,5,7541,1,C-,ND1206,18
67593,6,11093,1,A,BB6125,15
67590,6,5944,1,B+,BS6361,16
67373,5,7540,1,C-,BA5232,14
67586,6,5612,1,A-,BA4101,20
68509,5,7517,1,A,BS7256,16.5
67371,6,5519,1,A,BC5373,16
67372,6,5497,1,A,BS6308,14
67372,5,7886,0,WP,BS6308,17
67372,6,9612,1,B-,BS6308,14
67377,6,5502,1,A,BS6308,15
68494,5,10532,1,A,ND1220,16
68493,5,7888,1,C-,BS2522,15
68493,6,5806,1,C+,BS2522,15
68493,6,5529,1,A-,BS2522,15
68484,6,5534,1,A,ND8837,16
68486,5,7985,1,B,ND1201,15
68483,6,5614,1,A,BA4211,17
67604,6,5528,1,A,BS7260,19.5
67602,5,10537,1,A,ND1201,17
67601,5,7881,1,B-,BS2121,15
67601,6,5534,1,B,BS2121,15
67601,6,4795,0,DROP,BS2121,15
67601,6,4645,1,B,BS2121,15
67600,5,7985,0,WP,BS6178,19
67600,5,7516,1,A-,BS6178,19
66303,6,5614,1,S,ND8837,15
66301,5,10542,1,A,ND1220,16
66287,6,5516,1,B,ND0610,18
66299,6,5529,1,A,BS6307,17
66297,5,10544,1,A,BA4101,15
66288,5,7878,1,B,BS6314,16
66288,6,5538,0,WP,BS6314,16
66290,5,7877,1,B-,ND1206,15
66290,5,7521,1,B,ND1206,15
66285,6,5529,1,S,BA4253,14
66284,5,7560,1,A,BA4253,15
66282,5,7547,1,A,ND0210,16
69935,6,5805,1,B-,BA4101,16
66283,5,10539,1,A,BC5363,16
69931,5,7547,1,A-,BA5050,15
69930,5,7975,1,C,BB6127,16
69930,6,5534,0,WP,BB6126,13
69932,5,7881,1,B,BS6308,14
69933,5,10539,1,A,BS7256,16.5
69928,5,7554,1,A-,ND1206,17
69929,5,7883,1,D,ND1206,15
69929,6,5528,1,A-,ND1206,15
69919,6,4645,1,B,BS6470,17
69919,6,4647,0,DROP,BS6470,17
69919,6,5498,1,A,BS6470,17
69923,6,5537,1,A-,ND0610,15
69921,6,5620,1,A,BF5154,15
69916,5,7542,1,B,BS7256,16.5
69915,5,6618,0,DROP,BS7251,11
69915,5,6615,1,A,BS7251,11
69914,5,7547,1,A-,BA4201,15
69697,6,5504,1,A,BB6126,18
69693,5,7879,1,C+,ND1206,15
69693,5,7536,1,A,ND1206,15
69689,5,6724,0,DROP,BS7255,17
69689,5,6617,1,A,BS7255,17
69687,6,5618,1,S,BA4253,17
69691,6,5943,1,S,BC5363,20
69691,5,7566,1,B,BC5363,16
69690,5,7883,1,D+,ND1206,15
69690,5,7553,1,B,ND1206,15
69690,6,9611,1,B,ND1206,13
69685,5,7533,1,A,ND0210,16
69685,6,5945,1,B,BA4251,13
66294,6,4646,1,A,BS2121,17
66294,6,4796,0,DROP,BS2121,17
66291,5,7975,1,A-,BS3314,16
66292,5,7975,1,B+,ND0407,15
66292,6,5523,1,A,ND0407,16
69671,6,5664,1,A,BB6124,16
69670,5,7514,1,A,BS3105,15
69669,6,5519,1,A,BB6137,17
69668,6,5610,1,A,BB6126,18
69665,5,7882,1,C+,BA4101,15
69665,5,7531,1,B+,BA4101,15
69663,6,5516,1,B+,BS7260,15
69664,6,5520,1,A,BS8171,18
69661,5,7975,1,A,BS2120,16
69658,5,10535,1,B,BA5050,15
69656,6,5609,1,B+,BA4101,15
69657,6,4812,0,DROP,BS2121,19
69657,6,4645,1,B+,BS2121,19
69655,6,4646,1,A-,BS2121,16
69655,6,4762,0,DROP,BS2121,16
84886,6,4795,0,DROP,BS3314,15
84886,6,4645,1,B+,BS3314,15
68770,5,10535,1,B,ND0210,17
68765,6,5509,1,A-,BB6124,16
68763,6,5809,1,B+,ND1105,17.5
68763,5,7667,1,A-,ND1105,15
68764,5,6718,0,DROP,ND0910,15
68764,5,6616,1,B,ND0910,15
68767,5,7888,1,A-,BS3310,16
68767,6,4812,0,DROP,BS3310,18
68767,6,4645,1,B-,BS3310,18
68767,6,5511,1,A-,BS3310,18
68755,5,7554,1,B-,ND1206,15
68761,5,7560,1,B+,ND1220,15
68757,5,7521,1,A,ND1201,18
68758,5,7513,1,A,ND1220,16
68759,6,5528,1,A,BS6317,12
68751,5,7549,1,A-,BJ6906,17
68752,6,5943,0,WP,BS3310,18
68752,6,5514,1,B,BS3310,18
68753,6,5613,1,A-,BS8171,16
68524,5,7552,1,A-,ND1208,16
68749,5,6719,0,DROP,BS2520,15
68749,5,6616,1,A,BS2520,15
68520,5,7878,1,A,ND1206,15
68520,5,7546,1,A,ND1206,15
68519,5,7881,1,D+,BS8167,17
68519,6,5806,1,B-,BS8167,17
68519,6,5529,1,A,BS8167,17
68518,6,4646,1,B,BS3316,18
68518,6,4796,0,DROP,BS3316,18
68517,5,7530,1,A-,BJ6906,15
68516,5,6723,0,DROP,BS3316,15
68516,5,6617,1,C-,BS3316,15
68516,6,5518,1,B,BS3316,15
68515,5,6619,0,DROP,BS7257,20
68515,5,6615,1,B,BS7257,20
69682,5,7546,1,A,BS6180,17
68513,6,5612,1,A,ND8837,16
69679,5,7528,1,A,BJ6906,15
69680,6,5516,0,I,BM5107,16.5
69681,6,5520,1,A,BS7260,17.5
68512,6,5664,1,A,BA4101,17
69677,6,4645,1,B,BS8171,17
69677,6,4648,0,DROP,BS8171,17
69678,5,7547,1,A,BS7269,16.5
69674,5,7879,1,B+,ND1201,16
69676,5,7975,1,B-,ND0407,16
69676,6,5618,1,A,BS8119,15
69673,6,5512,1,A,BS3316,19
69673,5,6723,0,DROP,BS3316,18
69673,5,6617,1,A,BS3316,18
69675,5,6721,0,DROP,BS7257,16
69675,5,6616,1,C+,BS7257,16
69675,6,5609,1,A,BS7257,17.5
69619,5,7987,1,B,ND1201,15
69620,6,4646,1,S,BS2127,15
69620,6,4762,0,DROP,BS2127,15
67652,6,5499,1,A,BB6125,17
67438,6,4646,1,A-,BS2127,16
67438,6,4813,0,DROP,BS2127,16
67433,5,7518,1,A-,ND0210,18
67434,5,10542,1,D,BJ6906,17
67429,5,7876,1,B+,ND1206,15
67429,5,10544,1,B+,ND1206,15
67428,5,10538,0,WF,ND1105,17
67428,6,4646,1,S,BS7257,16
67428,6,5536,1,A,BS7257,16
67428,6,4762,0,DROP,BS7257,16
67426,5,7532,1,A,BA4101,15
67427,5,6619,0,DROP,BS7251,19
67427,5,6615,1,A,BS7251,19
67424,6,5610,1,A,ND0610,16
67423,6,14107,0,NC,BS2522,15
67425,6,5520,1,A,ND0610,15
67407,5,7513,1,C-,BA4211,16
67417,6,5617,1,A,BS7257,15.5
67416,5,7880,1,C-,ND1206,15
67412,5,7985,1,C,BS7270,17
67411,5,6618,0,DROP,BS2121,15
67411,5,6615,1,C+,BS2121,15
67414,5,7882,1,A-,BS6175,17
67410,6,5538,1,A-,BB6124,15
67413,6,5516,1,A-,BJ6907,15
67402,5,6718,0,DROP,BS7263,17
67402,5,6616,1,A,BS7263,17
81797,4,10902,1,B+,ND1201,17
81797,5,7523,1,B,ND1201,18
67409,6,5618,1,A,BB6126,15
66552,5,6620,0,DROP,BS2127,16
66552,5,6615,1,A,BS2127,16
67404,6,5599,1,B+,BB6132,15
67405,6,5516,0,I,ND0407,13
67405,5,7888,1,B-,ND0407,15
67401,5,7975,1,B+,ND1201,15
67401,5,7552,1,B+,ND1201,15
66555,5,6619,0,DROP,BS7263,19
66555,5,6615,1,A,BS7263,19
66548,6,4796,0,DROP,BS7251,16.5
66548,6,4646,1,A-,BS7251,16.5
66549,6,4813,0,DROP,BA3311,19
66549,6,4646,1,B+,BA3311,19
67442,6,5500,1,C+,ND0407,17
67442,5,7878,1,C+,ND0407,16
66534,6,5518,1,A-,BS7257,17.5
67439,5,7526,1,A-,ND1207,15
66533,5,7987,1,C,BB6127,17
66533,6,5617,1,S,BB6127,17
66326,6,5537,1,S,ND0610,16
66535,5,7547,1,B+,ND1201,17
66323,5,6621,0,DROP,BS2127,15
66323,5,6615,1,C+,BS2127,15
66321,5,7526,1,A,ND9961,15
66325,6,5512,1,A-,BS8167,19
66318,6,5519,1,A,BA4201,19
66320,6,5496,1,A,BM5115,20
66315,5,7541,1,A,BS6260,15
66315,6,9611,1,A-,BS6260,16
66322,6,5509,1,A,BS7269,17
66319,6,5618,1,A,BS7255,16.5
66319,5,6617,1,C-,BS7255,17
66319,5,6724,0,DROP,BS7255,17
66314,5,7526,1,A,ND1201,17
66547,5,10540,1,A,ND1201,15
66545,5,7886,1,D,ND0610,17
66545,6,5943,0,WP,ND0610,19
66546,6,5616,1,S,BB6127,15
66542,5,7558,1,B+,BA5050,15
66541,5,7512,1,A,BS6306,17
66539,6,5516,1,B-,BB6156,19
66538,6,5534,1,S,BB6125,15
61229,5,7519,1,B-,ND1206,15
61216,5,10545,1,B,ND1208,16
61231,6,5514,1,A-,ND1201,20
81806,4,4974,1,B,BS7274,12.5
81806,4,5143,0,DROP,BS7274,12.5
61232,5,7552,1,A,ND1206,15
61232,6,9611,1,B+,ND1206,19
61217,6,5526,1,A,ND0610,15
61212,5,6619,0,DROP,BS7263,17
61212,5,6615,1,D+,BS7263,17
60315,6,5500,1,B,ND8838,18
60310,6,5533,1,A-,ND0910,16
60316,6,5610,1,C,ND1105,15
60316,5,14786,0,FS,ND1105,15
60313,6,5808,1,B,ND1207,16
60311,6,5522,0,FN,BB6124,16
60309,5,7883,1,D+,BS4238,15
60312,5,7880,1,B-,BS4238,15
60312,5,7548,1,B-,BS4238,15
60307,5,6617,1,A,BS2127,15
60307,5,6725,0,DROP,BS2127,15
60305,6,5807,1,C+,BA4253,18
60124,6,5526,1,A,ND0610,19
60118,5,7877,1,C,ND1206,15
60118,5,7552,1,C,ND1206,15
60121,5,7554,1,A-,ND1206,14
60114,6,5509,1,B+,BB6137,19
60113,5,7566,1,A,ND1201,17
60115,6,5612,1,A,BS5327,16
60117,5,7532,1,A-,BA4101,15
60110,5,7537,1,B+,ND1201,15
60111,5,7883,1,D,BB6127,17
60112,5,10541,1,B,ND1201,14
60109,5,7517,1,A,ND0210,16
60108,5,7875,1,B,BA4101,16
61220,6,5805,1,B+,ND0210,17
60100,6,5505,0,WP,BS7260,15
60099,5,7547,1,B+,BS7256,16.5
60098,5,7887,1,B-,ND8837,17
60095,5,7566,1,A,BS6468,13
60093,5,6722,0,DROP,BA4101,20
60093,5,6617,0,WP,BA4101,20
60096,6,5617,1,A,BS7260,19
60094,6,4645,1,B+,BS2127,15
60094,6,4648,0,DROP,BS2127,15
60094,6,5616,1,B,BS2127,15
60092,6,5519,1,A,ND0610,16
60092,5,7881,1,C+,ND0610,17
60091,5,7888,1,C+,BS6308,17
60091,6,5514,1,A,BS6308,16
60090,5,7883,1,C-,BA4101,15
60090,5,7532,1,D+,BA4101,15
60089,5,7528,1,A,ND0210,16
60084,5,10539,1,A,ND6603,16
60086,6,5498,1,B+,BA2129,17
60082,5,6620,0,DROP,BS0411,15
60082,5,6615,1,B-,BS0411,15
60078,6,4647,0,DROP,BS7257,17.5
60078,6,4645,0,NC,BS7257,17.5
60081,5,7566,1,A,BS6468,14
60079,5,7877,1,B-,ND8837,9
67673,6,5810,1,B+,ND1220,16
60080,6,5610,1,A,ND0610,15
60077,6,5505,1,B,BS7252,15
60076,6,5944,1,B,ND1206,16
60076,5,7880,1,D+,ND1206,15
60076,5,7548,1,A,ND1206,15
60074,5,7880,1,B,BB6132,17
60074,6,5513,1,A,BB6132,15
60075,5,7878,1,C,ND0407,15
67666,6,5498,1,A,BS5327,18
67669,6,5499,1,A,BA4101,16
67669,5,7884,1,B+,BA4101,16
67659,6,5620,1,A,BS3321,13
67660,5,7887,1,B+,ND0610,17
67665,6,4812,0,DROP,BS2127,17
67665,6,4645,1,A-,BS2127,17
67670,5,7546,1,B-,ND0407,16
67661,6,4813,0,DROP,BS8171,19
67661,6,4646,1,A,BS8171,19
67667,5,6723,0,DROP,BS3316,15
67667,5,6617,1,A,BS3316,15
67668,5,7530,1,A,BC5363,16
67655,5,7875,0,F,BS6308,17
67662,5,6723,0,DROP,BS3316,15
67662,5,6617,1,C,BS3316,15
67662,6,5611,0,WP,BS3316,15
60106,6,4646,1,C,BS3316,15
60106,6,5945,1,B+,BS3316,15
60106,6,5499,1,B,BS3316,15
60106,6,4762,0,DROP,BS3316,15
60106,5,7888,1,C-,BS3316,16
60105,5,7544,1,A-,ND1201,16
67656,5,10541,1,A-,ND1206,15
67658,5,7881,1,C,BS8167,17
67658,6,5615,1,B,BS8167,16
67653,6,5531,1,A,BS8122,16
67653,5,7875,1,C-,BS8122,15
60104,5,7525,1,A,ND1206,15
60102,6,5501,1,A,BS6316,15
88424,6,11959,1,B,AA5006,6
62813,6,5664,1,A,BS7256,18
62548,5,7877,1,C,ND0210,17
62544,6,5517,1,A,BB6132,17
62541,6,5806,1,A-,BS3316,17
62541,6,5610,1,B,BS3316,17
62541,5,7883,1,D,BS3316,16
62545,6,5523,0,FS,BC5373,16
62543,5,7521,1,A,ND1206,17
62537,6,9612,1,A-,BB6158,16
62537,6,5515,1,S,BB6158,16
62540,6,4813,0,DROP,BS2127,15
62540,6,4646,1,A-,BS2127,15
62536,5,7877,1,B,ND1201,15
62523,6,5664,1,A,ND1201,16
62527,6,4646,1,C,BS3316,15
62527,6,4796,0,DROP,BS3316,15
62532,6,5505,1,A-,BB6126,15
62528,6,5617,1,S,ND8837,10
62522,6,4646,1,B,BS7252,16
62522,6,5505,1,B+,BS7252,16
62522,6,4762,0,DROP,BS7252,16
62521,5,7516,1,B+,BA5050,15
62518,6,4648,0,DROP,BS2127,18
62518,6,4645,1,B+,BS2127,18
62512,6,5530,1,A,BS8171,17
62513,5,10534,1,A-,ND0210,16
62515,6,4645,1,A,BS7252,19
62515,6,4795,0,DROP,BS7252,19
62519,6,5502,1,A,BA5050,17
62514,6,5809,0,WP,BC5363,16
